,EmpDepartment,EmpJobRole,EmpEnvironmentSatisfaction,EmpLastSalaryHikePercent,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,log_YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating
464,5,14,3,1.594053809112016,2,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,4
465,5,18,3,-0.33729654377143053,3,0.4230062938766181,0.8640983033991096,2.176589365497839,0.9028245567276005,3
466,5,18,1,-0.6132037370404942,1,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,2
467,5,18,2,-1.165018123578622,3,0.868276076904637,1.1636989864614997,1.9717816429855455,0.9028245567276005,2
468,2,9,3,-1.165018123578622,3,-0.02226348915140087,-0.33430442885045025,0.05031939068400727,-0.5935697361910744,3
469,5,18,3,-0.8891109303095581,3,-0.46753327217941987,-0.6339051119128403,0.05031939068400727,-0.2942908776073394,3
470,3,13,1,-0.8891109303095581,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
471,3,7,3,0.21451784276669705,3,-0.24489838066541036,0.8640983033991096,0.05031939068400727,1.5013822738950704,3
472,3,7,3,-1.165018123578622,3,-0.24489838066541036,-0.6339051119128403,0.05031939068400727,0.0049879809763955655,3
473,3,16,3,-0.8891109303095581,2,0.4230062938766181,-0.6339051119128403,2.176589365497839,0.6035456981438655,3
474,3,15,1,-0.6132037370404942,1,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
475,5,11,3,1.594053809112016,3,-0.24489838066541036,0.5644976203367197,0.672213491521712,2.6984977082300103,4
476,3,16,2,0.4904250360357608,2,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.8928485947748094,2
477,5,18,3,-1.165018123578622,3,0.6456411853906276,1.1636989864614997,2.176589365497839,0.9028245567276005,3
478,5,18,2,-0.6132037370404942,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
479,3,16,2,0.7663322293048246,3,0.868276076904637,1.4632996695238896,0.05031939068400727,0.30426683956013056,2
480,3,6,1,0.21451784276669705,3,-0.24489838066541036,-0.6339051119128403,-1.0128155967229087,0.0049879809763955655,3
481,5,18,4,-1.165018123578622,3,0.2003714023626086,0.5644976203367197,2.176589365497839,0.6035456981438655,3
482,1,10,1,1.0422394225738885,4,-0.02226348915140087,-0.03470374578806028,0.05031939068400727,-0.2942908776073394,2
483,5,11,3,0.21451784276669705,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
484,1,10,4,0.21451784276669705,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
485,1,10,2,0.4904250360357608,2,0.868276076904637,1.4632996695238896,1.9717816429855455,1.2021034153113355,2
486,1,10,4,-0.33729654377143053,2,0.4230062938766181,-0.6339051119128403,2.176589365497839,0.9028245567276005,3
487,1,10,4,-0.8891109303095581,3,-0.02226348915140087,-0.03470374578806028,-1.0128155967229087,-0.5935697361910744,3
488,1,10,3,0.4904250360357608,3,-1.1354379467214484,-0.9335057949752302,-1.0128155967229087,-1.1921274533585444,3
489,1,10,2,-0.33729654377143053,2,-0.46753327217941987,-0.6339051119128403,0.05031939068400727,-0.2942908776073394,2
490,1,10,2,-0.061389350502366734,3,-0.24489838066541036,1.1636989864614997,0.05031939068400727,2.6984977082300103,2
491,1,10,2,0.4904250360357608,3,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
492,1,10,2,-0.33729654377143053,2,-0.24489838066541036,0.8640983033991096,0.05031939068400727,1.8006611324788055,2
493,1,10,2,-0.8891109303095581,2,-0.02226348915140087,-0.03470374578806028,0.05031939068400727,-0.8928485947748094,2
494,1,10,3,-0.33729654377143053,3,0.868276076904637,0.8640983033991096,0.05031939068400727,0.0049879809763955655,3
495,5,18,1,-0.061389350502366734,3,0.868276076904637,0.8640983033991096,1.4557073991949316,0.30426683956013056,2
496,5,18,4,-0.6132037370404942,3,-0.24489838066541036,-0.6339051119128403,-1.0128155967229087,-0.2942908776073394,3
497,1,10,3,-0.8891109303095581,3,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.8928485947748094,3
498,1,10,3,-0.6132037370404942,3,0.6456411853906276,0.8640983033991096,2.176589365497839,-0.5935697361910744,3
499,1,10,3,-0.33729654377143053,2,0.6456411853906276,0.5644976203367197,0.05031939068400727,0.0049879809763955655,3
500,1,10,4,-1.165018123578622,3,0.2003714023626086,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
501,1,10,2,-1.165018123578622,3,2.204085425988694,-0.33430442885045025,0.05031939068400727,1.8006611324788055,2
502,1,10,2,1.594053809112016,2,-0.24489838066541036,-0.33430442885045025,-1.0128155967229087,-1.1921274533585444,3
503,1,10,3,0.7663322293048246,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
504,5,14,2,-0.8891109303095581,4,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
505,2,11,4,-1.165018123578622,3,-0.24489838066541036,-0.6339051119128403,0.05031939068400727,-1.1921274533585444,3
506,1,10,3,-0.061389350502366734,3,0.868276076904637,1.1636989864614997,-1.0128155967229087,0.9028245567276005,3
507,1,10,3,-0.8891109303095581,3,1.758815642960675,2.0625010356486695,0.672213491521712,1.5013822738950704,3
508,1,10,3,0.4904250360357608,2,-0.46753327217941987,-0.33430442885045025,-1.0128155967229087,-0.5935697361910744,3
509,1,10,1,-0.6132037370404942,1,0.6456411853906276,-0.6339051119128403,1.1134543780909232,1.2021034153113355,2
510,1,10,4,1.0422394225738885,4,-0.24489838066541036,-0.03470374578806028,-1.0128155967229087,-0.5935697361910744,3
511,1,10,2,-1.165018123578622,1,0.4230062938766181,-0.03470374578806028,2.176589365497839,0.9028245567276005,2
512,1,10,3,-0.061389350502366734,2,-0.46753327217941987,-0.6339051119128403,1.1134543780909232,-0.2942908776073394,3
513,2,9,1,-1.165018123578622,3,0.868276076904637,0.8640983033991096,-1.0128155967229087,-0.5935697361910744,3
514,5,18,1,-0.33729654377143053,2,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,2
515,1,10,1,-0.6132037370404942,3,-0.02226348915140087,-0.33430442885045025,0.05031939068400727,-0.2942908776073394,2
516,1,10,2,0.4904250360357608,3,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
517,1,10,4,-0.6132037370404942,2,-0.46753327217941987,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,3
518,1,10,4,0.4904250360357608,3,0.2003714023626086,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
519,1,10,4,1.594053809112016,3,-0.24489838066541036,-0.03470374578806028,0.05031939068400727,-1.1921274533585444,4
520,1,10,1,0.21451784276669705,3,-0.46753327217941987,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,2
521,1,10,4,-0.061389350502366734,3,1.758815642960675,2.0625010356486695,0.05031939068400727,2.0999399910625405,3
522,5,14,3,1.0422394225738885,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
523,1,10,4,-0.8891109303095581,3,1.0909109684186467,1.1636989864614997,2.176589365497839,1.5013822738950704,3
524,1,10,1,-1.165018123578622,3,-0.46753327217941987,-0.33430442885045025,0.05031939068400727,-0.2942908776073394,2
525,1,10,3,1.0422394225738885,3,1.9814505344746844,2.0625010356486695,0.672213491521712,2.399218849646275,3
526,1,10,4,-0.061389350502366734,3,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,3
527,1,10,4,1.3181466158429522,3,-0.24489838066541036,-0.03470374578806028,-1.0128155967229087,0.0049879809763955655,4
528,1,10,2,2.6976825821882713,3,0.868276076904637,1.1636989864614997,1.4557073991949316,0.9028245567276005,2
529,1,10,3,2.4217753889192073,3,1.758815642960675,1.7629003525862796,1.9717816429855455,2.0999399910625405,4
530,5,18,4,2.4217753889192073,4,1.0909109684186467,1.4632996695238896,1.9717816429855455,0.9028245567276005,4
531,5,18,1,-0.6132037370404942,2,0.868276076904637,-1.2331064780376202,-1.0128155967229087,1.5013822738950704,3
532,5,18,4,-0.33729654377143053,3,-0.02226348915140087,-0.6339051119128403,-1.0128155967229087,0.0049879809763955655,3
533,1,10,4,-0.6132037370404942,2,0.6456411853906276,0.2648969372743297,0.05031939068400727,0.6035456981438655,3
534,5,18,1,-1.165018123578622,3,0.868276076904637,-1.2331064780376202,-1.0128155967229087,-0.5935697361910744,3
535,1,10,4,0.21451784276669705,2,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
536,5,14,4,-1.165018123578622,3,-0.9128030552074389,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
537,5,18,3,2.6976825821882713,3,-0.02226348915140087,0.2648969372743297,0.05031939068400727,-0.5935697361910744,4
538,1,10,1,-0.33729654377143053,2,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
539,2,9,3,0.7663322293048246,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
540,1,10,4,-1.165018123578622,3,-0.24489838066541036,-0.03470374578806028,0.05031939068400727,-0.5935697361910744,3
541,1,10,4,1.0422394225738885,2,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
542,1,10,2,-0.061389350502366734,3,-0.46753327217941987,-0.33430442885045025,0.05031939068400727,-0.5935697361910744,2
543,5,14,4,-1.165018123578622,3,0.6456411853906276,0.8640983033991096,2.176589365497839,0.9028245567276005,3
544,1,10,4,-0.8891109303095581,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
545,1,10,4,1.3181466158429522,3,0.2003714023626086,0.8640983033991096,1.7353484789286278,0.9028245567276005,4
546,1,10,1,-0.8891109303095581,3,-0.46753327217941987,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,2
547,3,16,2,-0.33729654377143053,4,1.9814505344746844,1.7629003525862796,1.4557073991949316,2.6984977082300103,2
548,3,6,3,1.3181466158429522,4,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,4
549,5,18,3,-0.33729654377143053,2,-0.02226348915140087,-0.33430442885045025,0.05031939068400727,-0.2942908776073394,3
550,3,15,2,-0.8891109303095581,3,0.868276076904637,1.4632996695238896,0.05031939068400727,0.9028245567276005,2
551,3,6,3,1.0422394225738885,3,0.4230062938766181,0.8640983033991096,1.9717816429855455,0.9028245567276005,3
552,5,18,4,0.4904250360357608,3,0.868276076904637,1.4632996695238896,0.05031939068400727,1.2021034153113355,3
553,3,16,4,0.4904250360357608,3,-0.24489838066541036,-0.33430442885045025,0.05031939068400727,-0.5935697361910744,3
554,5,14,3,-0.061389350502366734,2,1.5361807514466657,0.8640983033991096,1.9717816429855455,0.9028245567276005,3
555,3,16,3,2.1458681956501438,2,-0.24489838066541036,-0.33430442885045025,0.05031939068400727,0.0049879809763955655,4
556,3,13,4,-0.061389350502366734,4,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
557,3,16,4,-1.165018123578622,3,-0.24489838066541036,0.5644976203367197,0.05031939068400727,0.6035456981438655,3
558,3,13,2,-0.33729654377143053,4,-0.24489838066541036,-0.6339051119128403,-1.0128155967229087,-0.2942908776073394,3
559,2,9,3,1.0422394225738885,3,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,3
560,3,7,2,0.21451784276669705,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
561,3,13,2,-0.6132037370404942,4,-0.02226348915140087,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,2
562,3,6,3,-0.33729654377143053,3,0.868276076904637,0.8640983033991096,-1.0128155967229087,1.5013822738950704,3
563,3,15,2,-0.8891109303095581,2,0.868276076904637,-1.2331064780376202,-1.0128155967229087,1.2021034153113355,3
564,5,18,3,-1.165018123578622,1,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
565,5,18,3,-0.8891109303095581,2,0.868276076904637,0.5644976203367197,-1.0128155967229087,-0.2942908776073394,3
566,5,18,2,-0.6132037370404942,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,2
567,5,18,1,-0.061389350502366734,3,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
568,3,7,4,1.3181466158429522,2,-0.24489838066541036,-0.03470374578806028,0.05031939068400727,0.0049879809763955655,4
569,3,13,4,-0.061389350502366734,3,0.6456411853906276,1.1636989864614997,1.7353484789286278,1.2021034153113355,3
570,5,18,4,-0.6132037370404942,1,-0.46753327217941987,-0.33430442885045025,-1.0128155967229087,-0.5935697361910744,3
571,5,11,2,-0.33729654377143053,2,-0.24489838066541036,1.1636989864614997,0.05031939068400727,1.2021034153113355,2
572,2,9,3,1.594053809112016,4,-0.24489838066541036,-1.2331064780376202,-1.0128155967229087,-0.2942908776073394,4
573,3,16,4,0.21451784276669705,3,0.6456411853906276,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
574,2,9,1,-0.33729654377143053,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.8928485947748094,2
575,2,9,3,-1.165018123578622,2,-0.46753327217941987,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,3
576,5,18,1,1.0422394225738885,3,-0.24489838066541036,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,4
577,3,16,3,-1.165018123578622,2,-0.02226348915140087,-0.6339051119128403,0.05031939068400727,0.0049879809763955655,3
578,5,14,2,-0.6132037370404942,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,2
579,3,6,4,-0.8891109303095581,4,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
580,5,18,3,-1.165018123578622,3,0.2003714023626086,0.8640983033991096,0.05031939068400727,0.9028245567276005,3
581,3,15,4,-0.33729654377143053,3,-0.24489838066541036,-1.2331064780376202,0.05031939068400727,-0.5935697361910744,3
582,5,18,4,-0.061389350502366734,2,1.0909109684186467,0.8640983033991096,0.05031939068400727,0.9028245567276005,3
583,5,18,4,-0.8891109303095581,4,-0.24489838066541036,-0.9335057949752302,-1.0128155967229087,0.0049879809763955655,3
584,5,18,1,1.3181466158429522,2,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,4
585,3,13,3,-0.33729654377143053,2,-0.02226348915140087,-0.9335057949752302,-1.0128155967229087,0.30426683956013056,3
586,3,15,2,-0.33729654377143053,3,0.2003714023626086,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
587,3,6,2,0.21451784276669705,3,-1.1354379467214484,-1.2331064780376202,0.05031939068400727,-1.1921274533585444,3
588,3,15,3,0.21451784276669705,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
589,3,4,3,-0.8891109303095581,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
590,3,15,4,-0.061389350502366734,2,0.6456411853906276,1.1636989864614997,0.05031939068400727,0.9028245567276005,3
591,3,13,3,1.3181466158429522,3,-0.24489838066541036,-0.33430442885045025,-1.0128155967229087,0.0049879809763955655,4
592,5,18,4,-0.33729654377143053,3,1.9814505344746844,2.9613030848358393,-1.0128155967229087,0.9028245567276005,3
593,3,7,1,1.3181466158429522,2,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
594,2,9,2,-0.6132037370404942,3,0.6456411853906276,0.8640983033991096,0.05031939068400727,1.2021034153113355,2
595,5,18,4,-0.8891109303095581,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
596,5,14,2,-0.6132037370404942,3,-1.1354379467214484,-1.2331064780376202,0.05031939068400727,-1.1921274533585444,3
597,3,16,4,-1.165018123578622,3,-0.24489838066541036,-0.03470374578806028,-1.0128155967229087,0.0049879809763955655,3
598,3,16,3,0.4904250360357608,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
599,5,18,1,-0.33729654377143053,3,1.3135458599326562,0.8640983033991096,1.7353484789286278,0.9028245567276005,2
600,3,4,3,0.4904250360357608,3,-0.9128030552074389,-0.9335057949752302,0.672213491521712,-0.5935697361910744,3
601,3,16,4,-0.6132037370404942,3,1.3135458599326562,1.1636989864614997,1.7353484789286278,0.9028245567276005,3
602,3,15,3,-0.8891109303095581,2,-0.24489838066541036,-0.33430442885045025,0.672213491521712,-0.2942908776073394,3
603,2,9,3,-0.6132037370404942,2,0.868276076904637,-1.2331064780376202,1.4557073991949316,0.9028245567276005,3
604,3,15,4,1.0422394225738885,3,0.868276076904637,1.1636989864614997,2.176589365497839,0.6035456981438655,3
605,5,18,2,-0.061389350502366734,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,2
606,3,13,3,0.4904250360357608,2,-0.46753327217941987,-0.33430442885045025,-1.0128155967229087,-0.5935697361910744,3
607,3,16,2,-0.33729654377143053,3,0.2003714023626086,0.8640983033991096,0.05031939068400727,0.9028245567276005,2
608,2,9,1,-0.6132037370404942,3,1.0909109684186467,1.7629003525862796,1.1134543780909232,1.2021034153113355,2
609,3,13,4,0.4904250360357608,2,0.2003714023626086,-0.9335057949752302,-1.0128155967229087,0.9028245567276005,3
610,5,18,3,0.7663322293048246,3,-0.9128030552074389,-0.9335057949752302,0.672213491521712,-0.5935697361910744,3
611,3,15,1,-0.6132037370404942,2,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,2
612,3,6,2,-0.8891109303095581,1,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,2
613,5,18,3,-0.6132037370404942,4,-0.24489838066541036,2.9613030848358393,0.05031939068400727,0.30426683956013056,3
614,5,18,2,1.594053809112016,3,0.868276076904637,1.1636989864614997,1.4557073991949316,1.2021034153113355,2
615,5,11,2,1.8699610023810798,2,2.204085425988694,1.4632996695238896,0.05031939068400727,2.9977765668137453,2
616,3,13,2,0.21451784276669705,4,-0.24489838066541036,-0.03470374578806028,-1.0128155967229087,-0.2942908776073394,3
617,3,16,3,-0.8891109303095581,3,-0.24489838066541036,2.0625010356486695,0.05031939068400727,1.8006611324788055,3
618,3,6,2,-0.8891109303095581,3,0.2003714023626086,-0.03470374578806028,2.176589365497839,0.9028245567276005,2
619,3,15,4,-0.061389350502366734,2,0.2003714023626086,-0.9335057949752302,0.05031939068400727,0.9028245567276005,3
620,5,18,1,-0.33729654377143053,3,-0.6901681636934294,-0.6339051119128403,0.672213491521712,-0.5935697361910744,2
621,5,14,2,1.3181466158429522,2,-0.46753327217941987,-0.6339051119128403,-1.0128155967229087,-0.2942908776073394,3
622,5,18,3,-0.6132037370404942,3,-0.24489838066541036,-0.33430442885045025,0.05031939068400727,-0.5935697361910744,3
623,3,16,1,-0.33729654377143053,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,2
624,3,16,2,0.21451784276669705,1,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
625,2,9,4,0.4904250360357608,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
626,5,18,3,1.8699610023810798,4,0.4230062938766181,0.8640983033991096,1.7353484789286278,0.9028245567276005,4
627,3,15,4,1.8699610023810798,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,4
628,5,18,1,1.3181466158429522,3,0.2003714023626086,0.8640983033991096,2.176589365497839,0.9028245567276005,2
629,3,16,4,-0.33729654377143053,2,-0.24489838066541036,-0.03470374578806028,-1.0128155967229087,-0.5935697361910744,3
630,3,13,4,-0.6132037370404942,4,1.0909109684186467,1.1636989864614997,1.1134543780909232,1.8006611324788055,3
631,5,18,4,-0.6132037370404942,4,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
632,3,15,3,1.8699610023810798,2,-0.02226348915140087,-0.33430442885045025,1.1134543780909232,-0.2942908776073394,4
633,3,13,2,-0.8891109303095581,3,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-1.1921274533585444,2
634,3,7,4,-0.33729654377143053,2,0.6456411853906276,1.1636989864614997,1.4557073991949316,0.9028245567276005,3
635,2,9,3,-0.061389350502366734,3,-0.6901681636934294,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
636,3,6,4,0.4904250360357608,3,0.2003714023626086,-1.2331064780376202,0.05031939068400727,0.6035456981438655,3
637,3,16,4,-0.6132037370404942,3,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
638,5,18,3,-0.8891109303095581,2,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,3
639,5,18,1,-0.8891109303095581,3,2.8719901005307227,-0.33430442885045025,0.672213491521712,1.2021034153113355,2
640,5,14,2,1.594053809112016,3,0.6456411853906276,1.1636989864614997,1.7353484789286278,1.2021034153113355,2
641,2,9,4,-1.165018123578622,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
642,3,16,4,-0.8891109303095581,3,-0.24489838066541036,1.7629003525862796,0.05031939068400727,1.5013822738950704,3
643,3,15,4,2.4217753889192073,2,-1.1354379467214484,-1.2331064780376202,0.05031939068400727,-1.1921274533585444,4
644,3,15,2,1.3181466158429522,4,-0.24489838066541036,-0.6339051119128403,-1.0128155967229087,0.0049879809763955655,3
645,5,14,2,1.0422394225738885,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
646,5,14,2,-0.6132037370404942,2,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
647,3,15,4,2.1458681956501438,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,4
648,5,18,2,-0.6132037370404942,3,0.868276076904637,1.4632996695238896,0.05031939068400727,0.9028245567276005,2
649,5,18,3,-0.6132037370404942,3,-0.24489838066541036,-0.33430442885045025,0.05031939068400727,-1.1921274533585444,3
650,3,13,4,-0.33729654377143053,3,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,3
651,3,15,4,1.8699610023810798,3,-0.24489838066541036,-0.33430442885045025,-1.0128155967229087,0.0049879809763955655,4
652,3,7,4,-1.165018123578622,3,-0.6901681636934294,-0.6339051119128403,-1.0128155967229087,-0.5935697361910744,3
653,3,7,2,-0.6132037370404942,2,0.6456411853906276,1.1636989864614997,1.1134543780909232,1.2021034153113355,2
654,2,9,2,1.594053809112016,2,0.868276076904637,-0.9335057949752302,-1.0128155967229087,1.2021034153113355,4
655,3,16,1,-1.165018123578622,3,2.8719901005307227,0.8640983033991096,0.05031939068400727,-0.2942908776073394,2
656,3,15,2,-0.6132037370404942,2,-1.1354379467214484,-1.2331064780376202,0.05031939068400727,-1.1921274533585444,3
657,5,18,1,-0.33729654377143053,2,0.4230062938766181,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
658,3,11,4,-1.165018123578622,3,-0.24489838066541036,-0.33430442885045025,1.4557073991949316,0.9028245567276005,3
659,3,6,2,-0.061389350502366734,3,-0.9128030552074389,-1.2331064780376202,0.672213491521712,-0.5935697361910744,3
660,3,15,4,2.1458681956501438,3,-0.24489838066541036,-0.6339051119128403,1.1134543780909232,-1.1921274533585444,4
661,3,16,1,0.21451784276669705,3,-0.46753327217941987,-0.6339051119128403,0.05031939068400727,-1.1921274533585444,2
662,5,18,3,0.21451784276669705,1,-0.46753327217941987,-0.6339051119128403,0.05031939068400727,-0.2942908776073394,2
663,5,18,3,1.594053809112016,3,-0.24489838066541036,-0.03470374578806028,0.05031939068400727,0.0049879809763955655,4
664,3,16,3,-0.6132037370404942,4,1.5361807514466657,0.8640983033991096,1.7353484789286278,0.9028245567276005,3
665,5,18,3,-1.165018123578622,3,-0.24489838066541036,-0.6339051119128403,0.05031939068400727,0.0049879809763955655,3
666,5,18,4,-0.8891109303095581,2,-0.46753327217941987,-0.6339051119128403,-1.0128155967229087,-0.8928485947748094,3
667,3,13,1,-0.8891109303095581,2,-0.9128030552074389,-0.6339051119128403,0.672213491521712,-0.5935697361910744,2
668,3,16,3,0.7663322293048246,3,0.2003714023626086,0.8640983033991096,2.176589365497839,0.9028245567276005,3
669,3,16,2,-0.8891109303095581,3,-0.46753327217941987,-0.6339051119128403,-1.0128155967229087,-0.2942908776073394,3
670,5,18,2,-0.33729654377143053,2,0.868276076904637,-0.03470374578806028,-1.0128155967229087,1.5013822738950704,3
671,5,18,3,-0.8891109303095581,3,0.2003714023626086,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
672,5,18,1,1.0422394225738885,3,-0.6901681636934294,-0.6339051119128403,0.05031939068400727,-0.5935697361910744,2
673,3,16,2,-1.165018123578622,2,-0.24489838066541036,-0.33430442885045025,0.05031939068400727,-0.5935697361910744,2
674,3,15,3,-0.061389350502366734,3,1.9814505344746844,1.7629003525862796,1.9717816429855455,2.0999399910625405,3
675,3,16,3,0.7663322293048246,4,0.4230062938766181,0.8640983033991096,0.05031939068400727,0.9028245567276005,3
676,5,18,4,0.21451784276669705,3,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
677,3,16,4,0.21451784276669705,3,3.094624992044732,2.0625010356486695,-1.0128155967229087,0.9028245567276005,3
678,5,11,4,-0.6132037370404942,2,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
679,3,15,1,-0.33729654377143053,3,-0.46753327217941987,-0.9335057949752302,-1.0128155967229087,-0.2942908776073394,3
680,3,16,2,1.0422394225738885,4,-0.24489838066541036,-0.6339051119128403,-1.0128155967229087,-0.2942908776073394,4
681,3,16,2,-0.061389350502366734,3,-0.24489838066541036,-0.03470374578806028,1.4557073991949316,-0.2942908776073394,2
682,5,18,2,-0.8891109303095581,3,-1.3580728382354579,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
683,2,9,1,-0.8891109303095581,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
684,5,18,2,0.21451784276669705,1,-0.24489838066541036,-0.33430442885045025,-1.0128155967229087,0.0049879809763955655,2
685,3,16,3,-0.33729654377143053,2,-0.24489838066541036,-0.33430442885045025,0.05031939068400727,0.0049879809763955655,3
686,3,15,3,-0.6132037370404942,4,-0.46753327217941987,-0.6339051119128403,0.672213491521712,-0.2942908776073394,3
687,3,16,1,1.8699610023810798,3,-0.24489838066541036,-0.03470374578806028,-1.0128155967229087,-0.5935697361910744,3
688,5,18,1,1.594053809112016,2,1.758815642960675,1.1636989864614997,0.672213491521712,-0.8928485947748094,2
689,5,18,4,0.7663322293048246,2,0.4230062938766181,0.8640983033991096,0.05031939068400727,-0.8928485947748094,3
690,3,13,3,-0.6132037370404942,2,0.2003714023626086,0.8640983033991096,2.176589365497839,0.6035456981438655,3
691,3,16,3,0.7663322293048246,3,-0.24489838066541036,-0.9335057949752302,0.05031939068400727,-0.5935697361910744,3
692,3,16,3,-0.8891109303095581,2,-0.46753327217941987,-0.9335057949752302,-1.0128155967229087,-0.2942908776073394,3
693,5,14,1,-0.33729654377143053,2,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,3
694,5,18,3,-1.165018123578622,3,0.868276076904637,1.1636989864614997,-1.0128155967229087,1.5013822738950704,3
695,5,18,4,-0.33729654377143053,3,0.2003714023626086,0.8640983033991096,-1.0128155967229087,0.9028245567276005,3
696,3,16,4,2.4217753889192073,3,-1.1354379467214484,-1.2331064780376202,-1.0128155967229087,-1.1921274533585444,4
